activity_uuid_product_uuid,activity_uuid,lca_act_name,lca_geo,lca_act_type,product_uuid,ecoinvent_prod
ea8f6f9f-810e-5c00-8d3f-167f9c9a944a_2a1db579-5d40-4d28-9b5a-c8ce7525b62d,ea8f6f9f-810e-5c00-8d3f-167f9c9a944a,"treatment of waste paint on wall, collection for final disposal",ch,ordinary transforming activity,2a1db579-5d40-4d28-9b5a-c8ce7525b62d,waste paint on wall
e584581c-2a9b-539e-9ead-6e9d06b2ba51_1f61a047-2cac-4f60-91c0-e60fb6b865a6,e584581c-2a9b-539e-9ead-6e9d06b2ba51,"market for silicon, multi-Si, casted",rer,market activity,1f61a047-2cac-4f60-91c0-e60fb6b865a6,"silicon, multi-Si, casted"
ef574a44-8a07-5b1d-8fc4-6bc8e19241e3_4cf8fef9-7874-49bc-a4d6-e4091dc5a121,ef574a44-8a07-5b1d-8fc4-6bc8e19241e3,market for fraction 7 from naphtha separation,glo,market activity,4cf8fef9-7874-49bc-a4d6-e4091dc5a121,fraction 7 from naphtha separation
2b943fa1-db74-5b80-9f05-00cdbb84996e_637b1880-31ae-4205-ad16-064b9069a97c,2b943fa1-db74-5b80-9f05-00cdbb84996e,"machine operation, diesel, < 18.64 kW, generators",glo,ordinary transforming activity,637b1880-31ae-4205-ad16-064b9069a97c,"machine operation, diesel, < 18.64 kW, generators"
e7930ab7-38cd-5f74-b923-720b6e989003_2cfef82e-cb0d-4864-8163-9651fc6c25eb,e7930ab7-38cd-5f74-b923-720b6e989003,"sodium sulfate production, from natural sources",row,ordinary transforming activity,2cfef82e-cb0d-4864-8163-9651fc6c25eb,"sodium sulfate, anhydrite"
5d1a968b-a28c-5f0e-bc02-ff55a4a48e3d_610c39dc-6f93-4889-91c8-bbed6ed78552,5d1a968b-a28c-5f0e-bc02-ff55a4a48e3d,sulfur trioxide production,row,ordinary transforming activity,610c39dc-6f93-4889-91c8-bbed6ed78552,sulfur trioxide
9b9763bc-3e24-53db-a4af-5e2cff140ad9_6a94ce53-731b-431e-8a2d-2c442447c5bb,9b9763bc-3e24-53db-a4af-5e2cff140ad9,"furnace production, logs, average storage area, 30kW",row,ordinary transforming activity,6a94ce53-731b-431e-8a2d-2c442447c5bb,"furnace, logs, average storage area, 30kW"
19daaa65-2807-5b80-ac64-9e70d6d41260_23cae926-1ba2-4dc4-a289-9679102deb4f,19daaa65-2807-5b80-ac64-9e70d6d41260,"market for wood preservation, dipping/immersion method, water-based, outdoor use, no ground contact",glo,market activity,23cae926-1ba2-4dc4-a289-9679102deb4f,"wood preservation, dipping/immersion method, water-based, outdoor use, no ground contact"
dbf41e19-7dd7-5d7c-ac13-a8ae6ab373b0_1125e767-7b5d-442e-81d6-9b0d3e1919ac,dbf41e19-7dd7-5d7c-ac13-a8ae6ab373b0,"heat and power co-generation, natural gas, conventional power plant, 100MW electrical",at,ordinary transforming activity,1125e767-7b5d-442e-81d6-9b0d3e1919ac,"heat, district or industrial, natural gas"
8baea9d2-d133-5df0-a7f1-d3f0053b3df4_637ee275-a239-4dcb-b084-abfa110dd65b,8baea9d2-d133-5df0-a7f1-d3f0053b3df4,"treatment of waste polystyrene, municipal incineration with fly ash extraction",ch,ordinary transforming activity,637ee275-a239-4dcb-b084-abfa110dd65b,"electricity, for reuse in municipal waste incineration only"
0606cc0b-d51a-5da5-b843-ef4b335d1ccb_1e87e7db-557d-490d-b0bf-946d78833e56,0606cc0b-d51a-5da5-b843-ef4b335d1ccb,ferrosilicon production,row,ordinary transforming activity,1e87e7db-557d-490d-b0bf-946d78833e56,ferrosilicon
6e202cc5-9110-5996-aef7-2f5ea5b83461_a90f106b-8f07-43bb-8210-a4c12ade0b2c,6e202cc5-9110-5996-aef7-2f5ea5b83461,"bitumen adhesive compound production, hot",rer,ordinary transforming activity,a90f106b-8f07-43bb-8210-a4c12ade0b2c,"bitumen adhesive compound, hot"
a1a9e6f2-c615-5b54-b498-d9864df0effe_bbd1420d-2c93-45f3-bda3-73ef11d0c3dc,a1a9e6f2-c615-5b54-b498-d9864df0effe,"charger production, for electric scooter",glo,ordinary transforming activity,bbd1420d-2c93-45f3-bda3-73ef11d0c3dc,"charger, for electric scooter"
98f169a6-2478-5b89-aaff-1d61b2feec13_e75cdc86-d8c5-4c8e-a7ca-7c48ebb764c0,98f169a6-2478-5b89-aaff-1d61b2feec13,trichloroethylene production,rer,ordinary transforming activity,e75cdc86-d8c5-4c8e-a7ca-7c48ebb764c0,trichloroethylene
edbc26ff-108a-5677-9312-5813641a648f_45fbbc41-7ae9-46cc-bb31-abfa11e69de0,edbc26ff-108a-5677-9312-5813641a648f,"treatment of biowaste, municipal incineration",glo,ordinary transforming activity,45fbbc41-7ae9-46cc-bb31-abfa11e69de0,"heat, for reuse in municipal waste incineration only"
a0013dd1-7b4d-5b19-8d92-a80002b3b3e3_714c2889-268d-46f0-8f34-3e45255642ab,a0013dd1-7b4d-5b19-8d92-a80002b3b3e3,"treatment of used door, inner, glass-wood, collection for final disposal",ch,ordinary transforming activity,714c2889-268d-46f0-8f34-3e45255642ab,"used door, inner, glass-wood"
45b5058d-0749-5fd3-bf2a-def93108b8a5_41df1492-7d1a-46ae-b71b-b2d21793e27f,45b5058d-0749-5fd3-bf2a-def93108b8a5,"market for oat seed, for sowing",glo,market activity,41df1492-7d1a-46ae-b71b-b2d21793e27f,"oat seed, for sowing"
39623573-0217-5a10-92fb-ff2884f96825_76a51aff-b909-4c6e-9b62-5ede0886add1,39623573-0217-5a10-92fb-ff2884f96825,"selective coating, aluminium sheet, nickel pigmented aluminium oxide",row,ordinary transforming activity,76a51aff-b909-4c6e-9b62-5ede0886add1,"selective coat, aluminium sheet, nickel pigmented aluminium oxide"
0f1ccd35-8a39-570d-9346-61316d1c7641_e7a3abb3-289e-4246-b875-6aabe1a7ad79,0f1ccd35-8a39-570d-9346-61316d1c7641,"compressed air production, 1000 kPa gauge, <30kW, average generation",row,ordinary transforming activity,e7a3abb3-289e-4246-b875-6aabe1a7ad79,"compressed air, 1000 kPa gauge"
93174841-7609-568f-aff2-25391d6a9937_66c93e71-f32b-4591-901c-55395db5c132,93174841-7609-568f-aff2-25391d6a9937,"electricity production, hard coal",de,ordinary transforming activity,66c93e71-f32b-4591-901c-55395db5c132,"electricity, high voltage"
69c191c3-91f0-5406-a11d-3a8df4da396f_090f56b8-6a83-48c1-ae26-234d04771e53,69c191c3-91f0-5406-a11d-3a8df4da396f,"market group for transport, freight, light commercial vehicle",glo,market group,090f56b8-6a83-48c1-ae26-234d04771e53,"transport, freight, light commercial vehicle"
db1119b0-c134-5114-ac13-e9af6ace7f2f_e98c4987-0c27-4ad8-aa06-568bea573460,db1119b0-c134-5114-ac13-e9af6ace7f2f,ethanol production from sugar beet,ch,ordinary transforming activity,e98c4987-0c27-4ad8-aa06-568bea573460,sugar beet pulp
376a7588-d172-5f3b-9834-40c360911f1d_c5d96d5d-ba53-42b6-9dc5-7a21d1608af7,376a7588-d172-5f3b-9834-40c360911f1d,"heat and power co-generation unit construction, 160kW electrical, components for electricity only",row,ordinary transforming activity,c5d96d5d-ba53-42b6-9dc5-7a21d1608af7,"heat and power co-generation unit, 160kW electrical, components for electricity only"
e1b0a4ab-6abe-5844-87fe-3d8d56c8b7ec_3db648b2-8b8a-46c4-8e69-4ab60453b65f,e1b0a4ab-6abe-5844-87fe-3d8d56c8b7ec,"lorry production, 40 metric ton",row,ordinary transforming activity,3db648b2-8b8a-46c4-8e69-4ab60453b65f,"lorry, 40 metric ton"
2c3ceb95-e8ce-5702-814c-7aa8463bf353_a950e420-5f94-4a19-b24c-70ac0ef35693,2c3ceb95-e8ce-5702-814c-7aa8463bf353,"silica fume, densified, Recycled Content cut-off",glo,ordinary transforming activity,a950e420-5f94-4a19-b24c-70ac0ef35693,"silica fume, densified"
aae3f316-10c9-5e1f-bee6-2b124563d703_4fcfb407-7879-42ad-9582-ab3fbfe5af10,aae3f316-10c9-5e1f-bee6-2b124563d703,"market for electricity, medium voltage, aluminium industry","iai area, eu27 & efta",market activity,4fcfb407-7879-42ad-9582-ab3fbfe5af10,"electricity, medium voltage, aluminium industry"
edee8a8f-5b56-5059-bb12-439b28805cff_436edb09-864e-42b1-9a06-a017cb24099a,edee8a8f-5b56-5059-bb12-439b28805cff,"furniture production, wooden",glo,ordinary transforming activity,436edb09-864e-42b1-9a06-a017cb24099a,"furniture, wooden"
01fad41d-7d6a-5e03-84a3-d1cf74eb84b9_8691615f-9152-44db-b3a1-98d7f87ae7a1,01fad41d-7d6a-5e03-84a3-d1cf74eb84b9,"packing, fibre cement product",row,ordinary transforming activity,8691615f-9152-44db-b3a1-98d7f87ae7a1,"packing, fibre cement product"
f7e64fb7-17f2-598c-8dd6-9ce1ff477c83_6dbeade5-eb8e-5666-b681-f479757cfd86,f7e64fb7-17f2-598c-8dd6-9ce1ff477c83,"treatment of sewage sludge, 97% water, WWT, WW from concrete production, landfarming",row,ordinary transforming activity,6dbeade5-eb8e-5666-b681-f479757cfd86,"organic phosphorus fertiliser, as P2O5"
cb4d4268-a7b3-5550-a29a-339a0ce6399b_fa8fdaec-627a-4055-b2e9-49b238cf166f,cb4d4268-a7b3-5550-a29a-339a0ce6399b,"protein pea production, organic",row,ordinary transforming activity,fa8fdaec-627a-4055-b2e9-49b238cf166f,"protein pea, organic"
2eb9a186-3b3b-5df7-950f-fa854dd829f3_14fc5cbb-5bb5-4c0e-b4ba-abdaa522105c,2eb9a186-3b3b-5df7-950f-fa854dd829f3,market for dimethylacetamide,glo,market activity,14fc5cbb-5bb5-4c0e-b4ba-abdaa522105c,dimethylacetamide
5be9fcf8-c323-5b81-b77c-0d8ec2a5b69f_637ee275-a239-4dcb-b084-abfa110dd65b,5be9fcf8-c323-5b81-b77c-0d8ec2a5b69f,"market for electricity, for reuse in municipal waste incineration only",fr,market activity,637ee275-a239-4dcb-b084-abfa110dd65b,"electricity, for reuse in municipal waste incineration only"
a8f3c72c-b58b-5f48-af3b-f18cbb5d96cf_1547e66c-1458-4db1-928f-5dbdf2cd1764,a8f3c72c-b58b-5f48-af3b-f18cbb5d96cf,"market for small pelagic fish, fresh",glo,market activity,1547e66c-1458-4db1-928f-5dbdf2cd1764,"small pelagic fish, fresh"
50ca653f-0d9c-5fd9-8b1e-0b3b00c36d18_cddade55-1d1f-491c-b2e2-59f6bed28f56,50ca653f-0d9c-5fd9-8b1e-0b3b00c36d18,"treatment of decarbonising waste, residual material landfill",row,ordinary transforming activity,cddade55-1d1f-491c-b2e2-59f6bed28f56,decarbonising waste
9489e7fb-9f94-5b5a-b1e6-e2e9281121c6_de2715c2-36f5-433f-9aa1-0f1177c37690,9489e7fb-9f94-5b5a-b1e6-e2e9281121c6,"market for glass tube, borosilicate",glo,market activity,de2715c2-36f5-433f-9aa1-0f1177c37690,"glass tube, borosilicate"
5e222463-0a20-553f-89d4-c8289d5844e6_220fe333-5329-4a8d-b012-1db429f2383b,5e222463-0a20-553f-89d4-c8289d5844e6,"market for transport, freight, aircraft, medium haul",glo,market activity,220fe333-5329-4a8d-b012-1db429f2383b,"transport, freight, aircraft, medium haul"
77de925b-b66f-51a9-aff7-326d2cccff4a_3df267a6-223c-4633-bbb3-a6924e26c551,77de925b-b66f-51a9-aff7-326d2cccff4a,"market for silencer, steel, DN 315, 50 mm",glo,market activity,3df267a6-223c-4633-bbb3-a6924e26c551,"silencer, steel, DN 315, 50 mm"
7eb29128-4691-5ef4-831e-97f4e818ffe7_cf539ec8-6301-40d6-8a44-1c84f861fa90,7eb29128-4691-5ef4-831e-97f4e818ffe7,"market for heat, central or small-scale, biomethane",row,market activity,cf539ec8-6301-40d6-8a44-1c84f861fa90,"heat, central or small-scale, biomethane"
9468b5a9-bfea-5f4a-9ea8-ff0873cf2985_8b106b36-7a3f-464d-855f-70a1d5acfd0a,9468b5a9-bfea-5f4a-9ea8-ff0873cf2985,market for cadmium,glo,market activity,8b106b36-7a3f-464d-855f-70a1d5acfd0a,cadmium
536793d5-f6c9-52f6-bc26-552778de5446_88b55703-3dd1-44c5-8a55-3d89d5019e5d,536793d5-f6c9-52f6-bc26-552778de5446,market for ethane,glo,market activity,88b55703-3dd1-44c5-8a55-3d89d5019e5d,ethane
9211cbfe-58cf-5a9b-bf51-f8a7fb9126ea_dd0cbafd-b176-4ba4-860a-25a2e0663d14,9211cbfe-58cf-5a9b-bf51-f8a7fb9126ea,gypsum quarry operation,row,ordinary transforming activity,dd0cbafd-b176-4ba4-860a-25a2e0663d14,"gypsum, mineral"
fa9c36fa-4c37-545f-858a-d4de8429de35_71e2f1db-a2c5-44d0-8337-dfff15be974d,fa9c36fa-4c37-545f-858a-d4de8429de35,"heat production, untreated waste wood, at furnace 1000-5000 kW",ch,ordinary transforming activity,71e2f1db-a2c5-44d0-8337-dfff15be974d,"heat, district or industrial, other than natural gas"
61c3be06-2b5e-5167-8193-7fb24394056e_16f44c6e-f9f6-419a-8c78-87fa4bd1246d,61c3be06-2b5e-5167-8193-7fb24394056e,"dust collector production, multicyclone",ch,ordinary transforming activity,16f44c6e-f9f6-419a-8c78-87fa4bd1246d,"dust collector, multicyclone"
02716508-c250-5bdd-8aee-b36e8d21eb62_314b0de3-1b1b-41c2-894b-884066781eae,02716508-c250-5bdd-8aee-b36e8d21eb62,"planing, beam, hardwood, u=20%",ch,ordinary transforming activity,314b0de3-1b1b-41c2-894b-884066781eae,"sawnwood, beam, hardwood, dried (u=20%), planed"
6f7ea663-d509-5506-ac96-bddcfc772063_3acc9da7-359e-47d1-978a-4640bd971436,6f7ea663-d509-5506-ac96-bddcfc772063,molecular sieve separation of naphtha,row,ordinary transforming activity,3acc9da7-359e-47d1-978a-4640bd971436,methylcyclopentane
c5ac3950-1356-5ffb-a7a5-9cbb0224358d_2eedb087-ba97-45e2-a4d1-ccd79a2d4fd3,c5ac3950-1356-5ffb-a7a5-9cbb0224358d,market for hot water tank factory,glo,market activity,2eedb087-ba97-45e2-a4d1-ccd79a2d4fd3,hot water tank factory
693078e0-f5be-5b06-ade0-25199e4c0247_eb72aeaa-98bd-49aa-a94b-0f63f310c62a,693078e0-f5be-5b06-ade0-25199e4c0247,"market for used window frame, wood",glo,market activity,eb72aeaa-98bd-49aa-a94b-0f63f310c62a,"used window frame, wood"
a2dd8312-a8be-5631-808a-b5a5d407f0c6_6d2c81d0-5546-4bc3-a4f4-3e88606d539d,a2dd8312-a8be-5631-808a-b5a5d407f0c6,"market for bark chips, wet, measured as dry mass",europe without switzerland,market activity,6d2c81d0-5546-4bc3-a4f4-3e88606d539d,"bark chips, wet, measured as dry mass"
254275f7-99e6-5db4-ae06-c6d92379b369_90157bc6-e4bc-42ac-822f-a915477a42a3,254275f7-99e6-5db4-ae06-c6d92379b369,"nuclear fuel element production, for pressure water reactor, UO2 3.9% & MOX",ucte,ordinary transforming activity,90157bc6-e4bc-42ac-822f-a915477a42a3,"nuclear fuel element, for pressure water reactor, UO2 3.9% & MOX"
9ec20c09-a91d-5092-8f94-13788bb11fe8_1547e66c-1458-4db1-928f-5dbdf2cd1764,9ec20c09-a91d-5092-8f94-13788bb11fe8,"tuna, capture by purse seiner and landing whole, frozen",row,ordinary transforming activity,1547e66c-1458-4db1-928f-5dbdf2cd1764,"small pelagic fish, fresh"
3334ac7f-aa27-5bda-8e37-a8b3c5099bb5_48f6b7c9-093b-4dd0-bf0d-9ba54b4c2d22,3334ac7f-aa27-5bda-8e37-a8b3c5099bb5,"treatment of waste concrete, not reinforced, sorting plant",ch,ordinary transforming activity,48f6b7c9-093b-4dd0-bf0d-9ba54b4c2d22,"waste concrete, not reinforced"
b4b238e6-2558-5de9-a14d-482fd813d599_5357a067-f798-46fb-97b0-fa18f723341b,b4b238e6-2558-5de9-a14d-482fd813d599,"treatment of waste reinforced concrete, recycling",row,ordinary transforming activity,5357a067-f798-46fb-97b0-fa18f723341b,waste reinforced concrete
60e0b51f-6ea2-5457-8786-cb26f70bdf40_550f6b4b-1612-4e72-b13a-4e000df4c4ef,60e0b51f-6ea2-5457-8786-cb26f70bdf40,market for cyanoacetic acid,row,market activity,550f6b4b-1612-4e72-b13a-4e000df4c4ef,cyanoacetic acid
d256c2c3-20ad-5e37-aea4-891d07e316f5_e349df37-4d2f-4654-bd54-6c68e03b6197,d256c2c3-20ad-5e37-aea4-891d07e316f5,geothermal power plant construction,ch,ordinary transforming activity,e349df37-4d2f-4654-bd54-6c68e03b6197,"geothermal power plant, 5.5MWel"
b1fdc28b-5793-558f-8567-f8f928ae5721_d69294d7-8d64-4915-a896-9996a014c410,b1fdc28b-5793-558f-8567-f8f928ae5721,"sawing and planing, paran� pine, kiln dried",row,ordinary transforming activity,d69294d7-8d64-4915-a896-9996a014c410,"electricity, low voltage"
b58aaf47-473f-5dbf-a57d-2bd75a2b3043_883e77e1-98eb-4be0-9608-5b4365d19676,b58aaf47-473f-5dbf-a57d-2bd75a2b3043,"market for cover plaster, mineral",glo,market activity,883e77e1-98eb-4be0-9608-5b4365d19676,"cover plaster, mineral"
dc0dc6b6-d08a-52d6-8119-895edc226282_0201ee86-f71b-4457-8fe8-79f3ed720b07,dc0dc6b6-d08a-52d6-8119-895edc226282,market for wheat grain,row,market activity,0201ee86-f71b-4457-8fe8-79f3ed720b07,wheat grain
df92cb3e-e73e-542b-8226-3cb701c43122_d86eb16e-0ecd-4234-9f4a-deede7b21d92,df92cb3e-e73e-542b-8226-3cb701c43122,"vinasse, from fermentation of sugarcane, Recycled Content cut-off",glo,ordinary transforming activity,d86eb16e-0ecd-4234-9f4a-deede7b21d92,"vinasse, from fermentation of sugarcane"
45bea8f1-f92d-5578-ac17-4b81d650f126_59086abb-dc67-457c-87a9-4759469a3751,45bea8f1-f92d-5578-ac17-4b81d650f126,"market for photovoltaic panel, ribbon-Si",glo,market activity,59086abb-dc67-457c-87a9-4759469a3751,"photovoltaic panel, ribbon-Si"
acab4ae9-e3a9-5c4f-bf54-29b9502b680f_824fc2a0-357b-5187-a2e4-8852a62e0573,acab4ae9-e3a9-5c4f-bf54-29b9502b680f,indolylbutyric acid production,glo,ordinary transforming activity,824fc2a0-357b-5187-a2e4-8852a62e0573,indolylbutyric acid
c0d9ea91-ba5e-582d-98cb-cff457229d97_f3a6095a-d689-5bcf-8bd9-6ae701313632,c0d9ea91-ba5e-582d-98cb-cff457229d97,"polyethylene production, high density, granulate, recycled",ch,ordinary transforming activity,f3a6095a-d689-5bcf-8bd9-6ae701313632,"polyethylene, high density, granulate, recycled"
a36d6595-35c6-5e86-874a-1849af473548_e2d6dd95-4200-4497-901a-eaf6eaff4276,a36d6595-35c6-5e86-874a-1849af473548,"cathode production, NCA, for Li-ion battery",row,ordinary transforming activity,e2d6dd95-4200-4497-901a-eaf6eaff4276,"cathode, NCA, for Li-ion battery"
4f2a7a6d-ca59-5712-bb9c-abaa022de9d4_4aeb3a6c-81f4-4f6e-80b6-797b812e0792,4f2a7a6d-ca59-5712-bb9c-abaa022de9d4,"fatty acid production, from coconut oil",row,ordinary transforming activity,4aeb3a6c-81f4-4f6e-80b6-797b812e0792,fatty acid
22a9d434-867f-51a5-9639-0d4707c8f807_d51e5a32-c20a-4da6-8d58-31f344b50c00,22a9d434-867f-51a5-9639-0d4707c8f807,market for waste graphical paper,de,market activity,d51e5a32-c20a-4da6-8d58-31f344b50c00,waste graphical paper
31d3b62a-5532-52b3-b9ea-cc931a0e3787_fef44ccb-917e-4c8d-bb35-a1898827b659,31d3b62a-5532-52b3-b9ea-cc931a0e3787,"treatment of aluminium scrap, post-consumer, prepared for recycling, at remelter",rer,ordinary transforming activity,fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy"
5834860b-27a6-540e-89b2-b153ccec8d7e_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b,5834860b-27a6-540e-89b2-b153ccec8d7e,"operation, solar collector system, Cu flat plate collector, one-family house, for hot water",row,ordinary transforming activity,dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b,"heat, central or small-scale, other than natural gas"
1f6e1278-f3c7-5c64-b95f-ac04390d0d04_66c93e71-f32b-4591-901c-55395db5c132,1f6e1278-f3c7-5c64-b95f-ac04390d0d04,"heat and power co-generation, natural gas, conventional power plant, 100MW electrical",es,ordinary transforming activity,66c93e71-f32b-4591-901c-55395db5c132,"electricity, high voltage"
3b8455af-03cb-59ab-86fb-00ee64899f43_1138be18-2a09-45c2-8eeb-28cf53c3fc0b,3b8455af-03cb-59ab-86fb-00ee64899f43,"market for natural gas, unprocessed, at extraction",glo,market activity,1138be18-2a09-45c2-8eeb-28cf53c3fc0b,"natural gas, unprocessed, at extraction"
7786ee8b-51ad-5502-9ea8-f1d769fdefa3_fa61e123-954d-4c67-a47a-215cc17a7f00,7786ee8b-51ad-5502-9ea8-f1d769fdefa3,market for NMC111 oxide,row,market activity,fa61e123-954d-4c67-a47a-215cc17a7f00,NMC111 oxide
41b3f041-dfbb-5df8-b93c-65ae55d11c37_f83172e9-3aac-50f1-965f-8eae38b5fea5,41b3f041-dfbb-5df8-b93c-65ae55d11c37,market for phosphorus trichloride,glo,market activity,f83172e9-3aac-50f1-965f-8eae38b5fea5,phosphorus trichloride
8c4045d9-bb39-5bcf-9fc8-cb5d0b2dc960_45fbbc41-7ae9-46cc-bb31-abfa11e69de0,8c4045d9-bb39-5bcf-9fc8-cb5d0b2dc960,"market for heat, for reuse in municipal waste incineration only",fr,market activity,45fbbc41-7ae9-46cc-bb31-abfa11e69de0,"heat, for reuse in municipal waste incineration only"
9b2f571a-8fce-5d27-b6c6-90c73a38e4c6_1fc89761-93f9-48c5-9204-08a8961b93c8,9b2f571a-8fce-5d27-b6c6-90c73a38e4c6,aluminium hydroxide production,"iai area, eu27 & efta",ordinary transforming activity,1fc89761-93f9-48c5-9204-08a8961b93c8,aluminium hydroxide
d8ec60da-bcf8-599b-bc76-3a73938b5782_cb388ab7-cbc9-412f-ab11-811c808a8004,d8ec60da-bcf8-599b-bc76-3a73938b5782,market for railway track,glo,market activity,cb388ab7-cbc9-412f-ab11-811c808a8004,railway track
c1cd7562-4085-5f10-b1ed-7e3ab455137d_54e33b92-508d-4799-ac3e-ea1f9d3aa239,c1cd7562-4085-5f10-b1ed-7e3ab455137d,"wood preservation, oscillating pressure method, organic salt, Cr-free, outdoor use, ground contact",rer,ordinary transforming activity,54e33b92-508d-4799-ac3e-ea1f9d3aa239,"wood preservation, oscillating pressure method, organic salt, Cr-free, outdoor use, ground contact"
a605b93b-4275-5a35-a4b5-158a2897009e_e32f8491-2435-4bbf-90c3-a762ce33e153,a605b93b-4275-5a35-a4b5-158a2897009e,"steam generation system construction, solar tower power plant, 20 MW",row,ordinary transforming activity,e32f8491-2435-4bbf-90c3-a762ce33e153,"steam generation system, solar tower power plant, 20 MW"
4495f09a-e7ad-56b5-bcc1-d4760d1d7ff1_88527ef9-0bc3-4d7c-918c-93772f91642b,4495f09a-e7ad-56b5-bcc1-d4760d1d7ff1,"market for fibre, viscose",glo,market activity,88527ef9-0bc3-4d7c-918c-93772f91642b,"fibre, viscose"
d135e0c5-b921-5288-8b07-fe9c4d2b5aaa_6b5638d8-0284-4a7f-b11b-d2fcce172896,d135e0c5-b921-5288-8b07-fe9c4d2b5aaa,"market for uranium, enriched 3.8%, in fuel element for light water reactor",glo,market activity,6b5638d8-0284-4a7f-b11b-d2fcce172896,"uranium, enriched 3.8%, in fuel element for light water reactor"
8d5e0b7e-e9ee-5d84-b620-625181552c3b_1c38240e-a51d-4a2a-ac56-93637c1076c4,8d5e0b7e-e9ee-5d84-b620-625181552c3b,methyl iodide production,rer,ordinary transforming activity,1c38240e-a51d-4a2a-ac56-93637c1076c4,methyl iodide
eba1ef5b-6819-5afb-a9a3-a14219beb9ba_eee95138-58c8-4172-9b1f-754ba074325d,eba1ef5b-6819-5afb-a9a3-a14219beb9ba,"concrete, all types to generic market for concrete, normal strength",at,ordinary transforming activity,eee95138-58c8-4172-9b1f-754ba074325d,"concrete, normal strength"
75eb60e5-3c4e-5ee2-a502-cf48fd2b6bba_195293db-2f14-4e35-a334-201246a27c19,75eb60e5-3c4e-5ee2-a502-cf48fd2b6bba,"aluminium milling, large parts",row,ordinary transforming activity,195293db-2f14-4e35-a334-201246a27c19,"aluminium removed by milling, large parts"
